,_id,FIRST,LAST,ADDRESS,CITY,STATE,ZIP,LASTSENDDATE,LASTREPLY,RESPONSECATEGORY
83825,62fa919b39fe7a3ec9754ea8,Susana,Robbins,3511 S Ethel Ave,Elizabeth City, NC,27909.0,2019-07-18 03:01:36+00:00,2020-02-25 09:50:21,FOLLOWUP
99553,62fa919b39fe7a3ec9758c18,Caroline,Terrell,4609 Purchase Ln,Seattle, WA,98144.0,2020-02-06 23:03:51+00:00,2020-02-25 09:53:24,POSITIVE
99201,62fa919b39fe7a3ec9758ab8,Juan,Lake,6231 N 8th Ave,Camas, WA,98607.0,2019-04-24 08:53:16+00:00,2020-02-25 09:54:40,DONOTCONTACT
34264,62fa919b39fe7a3ec9748d0f,Verna,Lake,5789 Shelby Cv,North Attleboro, MA,2760.0,2019-08-18 23:26:23+00:00,2020-02-25 10:43:36,DONOTCONTACT
86908,62fa919b39fe7a3ec9755ab3,Juan,Cassidy,6993 S Faith Ave,Mchenry, IL,60050.0,2019-05-31 07:51:01+00:00,2020-02-25 10:53:10,NEGATIVE
10415,62fa919b39fe7a3ec9742fe6,Young,,2259 S Main St,Kalamazoo, MI,49009.0,2019-05-30 19:47:24+00:00,2020-02-25 11:39:15,POSITIVE
68073,62fa919b39fe7a3ec9751120,Candy,Harvey,5930 Elm Dr,Madisonville, KY,42431.0,2019-08-29 07:42:22+00:00,2020-02-25 12:25:47,NEGATIVE
90735,62fa919b39fe7a3ec97569a6,Kristina,Carver,9792 Olsonvill Rd,Madisonville, KY,42431.0,2019-04-02 02:58:52+00:00,2020-02-25 13:17:59,NEGATIVE
100027,62fa91b139fe7a3ec9758df3,Christi,Stewart,1482 12th Ln,Gastonia, NC,28052.0,2019-11-27 05:17:22+00:00,2020-02-25 13:25:46,DONOTCONTACT
26,62fa919b39fe7a3ec9740751,Christi,Stewart,1482 12th Ln,Gastonia, NC,28052.0,2019-11-27 05:17:22+00:00,2020-02-25 13:25:46,DONOTCONTACT
9192,62fa919b39fe7a3ec9742b1f,Jordan,Harvey,4552 S Maple Cv,New Albany, IN,47150.0,2019-01-07 19:37:31+00:00,2020-02-25 15:30:17,POSITIVE
75942,62fa919b39fe7a3ec9752fdd,Ingrid,Strickland,9331 Cherry Rd,North Attleboro, MA,2760.0,2019-10-20 19:57:08+00:00,2020-02-25 15:45:26,FOLLOWUP
62466,62fa919b39fe7a3ec974fb39,Robyn,Proctor,376 S Second Ave,Olive Branch, MS,38654.0,2020-01-03 20:57:07+00:00,2020-02-25 15:48:52,FOLLOWUP
29735,62fa919b39fe7a3ec9747b5e,Susana,,4939 E Riverside Ave,Hartford, CT,6106.0,2019-05-18 09:27:34+00:00,2020-02-25 15:55:31,DONOTCONTACT
29055,62fa919b39fe7a3ec97478b6,Shane,Terry,252 E Mount Pleasant Cv,Schenectady, NY,12302.0,2019-08-03 08:07:46+00:00,2020-02-25 16:14:47,
12286,62fa919b39fe7a3ec9743735,Young,Cahill,6718 Samuel Blvd,Lewis Center, OH,43035.0,2019-06-05 15:23:41+00:00,2020-02-25 16:16:09,NEGATIVE
53148,62fa919b39fe7a3ec974d6d3,Jamie,Bowers,7683 N Eighth Dr,,,,2019-03-25 00:27:13+00:00,2020-02-25 17:53:20,FOLLOWUP
47431,62fa919b39fe7a3ec974c07e,Christi,Terry,7967 E 6th Ln,Elizabeth City, NC,27909.0,2019-03-06 05:21:33+00:00,2020-02-25 18:46:02,UNSURE
55805,62fa919b39fe7a3ec974e134,Dianna,Strickland,9119 Glenn Rd,Miami Gardens, FL,33056.0,2019-08-05 10:30:21+00:00,2020-02-25 19:14:35,POSITIVE
17569,62fa919b39fe7a3ec9744bd8,,Morton,903 Eighth St,Mchenry, IL,60050.0,2019-06-11 13:35:23+00:00,2020-02-25 19:27:26,DONOTCONTACT
22234,62fa919b39fe7a3ec9745e11,Young,Proctor,2366 Lois Ave,Olive Branch, MS,38654.0,2020-02-12 16:00:26+00:00,2020-02-25 19:44:17,POSITIVE
85201,62fa919b39fe7a3ec9755408,Dena,Dwyer,2974 Ethel Cv,Arvada, CO,80003.0,2019-04-22 06:45:59+00:00,2020-02-25 20:20:38,NEGATIVE
84660,62fa919b39fe7a3ec97551eb,Todd,Hutchinson,8551 E  Dr,West Palm Beach, FL,33404.0,2020-02-05 07:32:33+00:00,2020-02-25 20:28:41,FOLLOWUP
58461,62fa919b39fe7a3ec974eb94,Scott,Compton,3809 S Olsonvill Blvd,Westport, CT,6880.0,2019-11-01 19:33:20+00:00,2020-02-25 20:29:21,DONOTCONTACT
12636,62fa919b39fe7a3ec9743893,Jordan,Wolfe,1372 N Sharp Rd,Elizabeth City, NC,27909.0,2020-01-04 09:31:06+00:00,2020-02-25 20:32:41,DONOTCONTACT
54970,62fa919b39fe7a3ec974ddf1,Young,Morton,3199 W Maple St,Jamaica, NY,11432.0,2019-12-25 02:12:54+00:00,2020-02-25 20:42:05,NEGATIVE
2686,62fa919b39fe7a3ec97411b5,Herman,Dwyer,1876 W Maple Ln,Westport, CT,6880.0,2019-08-01 07:26:07+00:00,2020-02-25 21:43:17,UNSURE
52519,62fa919b39fe7a3ec974d45e,Cristina,Powers,4322 8th Ln,Quakertown, PA,18951.0,2019-01-26 02:21:20+00:00,2020-02-25 22:28:46,UNSURE
67723,62fa919b39fe7a3ec9750fc2,Jessica,Burke,3256 Mount Pleasant Cv,West Palm Beach, FL,33404.0,2020-01-31 09:10:03+00:00,2020-02-25 22:45:59,FOLLOWUP
58529,62fa919b39fe7a3ec974ebd8,Todd,Grant,6254 47th Blvd,Patchogue, NY,11772.0,2019-09-13 02:18:10+00:00,2020-02-25 22:49:05,UNSURE
49105,62fa919b39fe7a3ec974c708,Young,Stewart,9168 8th Cv,Marion, NC,28752.0,2019-04-07 12:10:44+00:00,2020-02-25 23:42:57,UNSURE
595,62fa919b39fe7a3ec974098a,Samuel,Cahill,3667 S 4th Blvd,Douglasville, GA,30134.0,2019-03-23 00:00:33+00:00,2020-02-25 23:43:34,FOLLOWUP
82566,62fa919b39fe7a3ec97549bd,Yvette,Bowers,7824 S Ethel Blvd,Quakertown, PA,18951.0,2019-09-22 03:08:29+00:00,2020-02-26 00:17:31,UNSURE
82118,62fa919b39fe7a3ec97547fd,Leanne,Bowers,417 Third Blvd,New Albany, IN,47150.0,2019-07-06 05:20:05+00:00,2020-02-26 00:54:17,
46185,62fa919b39fe7a3ec974bba0,Samuel,Stewart,9762 Pine Blvd,Seymour, IN,47274.0,2019-05-16 17:50:12+00:00,2020-02-26 01:04:21,FOLLOWUP
32614,62fa919b39fe7a3ec974869d,Lindsey,Carver,5244 S Eighth Ln,Richardson, TX,75080.0,2019-10-07 01:28:41+00:00,2020-02-26 01:20:11,UNSURE
10189,62fa919b39fe7a3ec9742f04,Lois,Moody,6493 47th Ave,Douglasville, GA,30134.0,2019-07-09 19:19:09+00:00,2020-02-26 01:45:44,POSITIVE
23135,62fa919b39fe7a3ec9746196,Cristina,Roberts,4559 Glendale St,West Fargo, ND,58078.0,2019-07-01 09:27:21+00:00,2020-02-26 02:17:02,
39457,62fa919b39fe7a3ec974a158,Ernest,Stone,9600 N Peter Dr,Lewis Center, OH,43035.0,2019-05-16 19:53:33+00:00,2020-02-26 03:07:28,
60369,62fa919b39fe7a3ec974f308,Juana,Craig,5908 Glendale Ln,Oshkosh, WI,54901.0,2019-07-03 06:15:57+00:00,2020-02-26 03:13:29,DONOTCONTACT
17532,62fa919b39fe7a3ec9744bb3,Calvin,Moody,3237 E Lois St,New Philadelphia, OH,44663.0,2019-12-15 19:44:19+00:00,2020-02-26 03:34:49,FOLLOWUP
28519,62fa919b39fe7a3ec974769e,Maria,Proctor,1889 S Riverside Rd,Clearwater, FL,33756.0,2019-01-31 18:14:32+00:00,2020-02-26 03:36:23,FOLLOWUP
8913,62fa919b39fe7a3ec9742a08,Kristina,Kramer,6527 N Riverside Ln,Oshkosh, WI,54901.0,2019-10-02 12:13:46+00:00,2020-02-26 04:05:15,POSITIVE
40056,62fa919b39fe7a3ec974a3af,Terry,Case,8704 N 2nd Ln,Douglasville, GA,30134.0,2019-10-10 19:51:49+00:00,2020-02-26 04:43:56,NEGATIVE
24141,62fa919b39fe7a3ec9746584,Clarence,Craig,6198 Third Blvd,New Albany, IN,47150.0,2019-06-12 23:37:39+00:00,2020-02-26 04:54:01,POSITIVE
77103,62fa919b39fe7a3ec9753466,Sara,Suarez,9949 E Shelby St,Madison, AL,35758.0,2019-10-05 19:10:32+00:00,2020-02-26 04:54:07,DONOTCONTACT
80113,62fa919b39fe7a3ec9754028,Chris,Morton,1196 Peter Dr,Arvada, CO,80003.0,2019-05-05 12:12:33+00:00,2020-02-26 05:21:33,POSITIVE
22576,62fa919b39fe7a3ec9745f67,Dora,Carver,9755 Crystal St,Melbourne, FL,32904.0,2019-12-08 07:57:15+00:00,2020-02-26 05:32:24,NEGATIVE
99604,62fa919b39fe7a3ec9758c4b,Darla,Bassett,5899 Glenn Blvd,Mahwah, NJ,7430.0,2019-07-17 19:10:32+00:00,2020-02-26 05:42:06,DONOTCONTACT
8199,62fa919b39fe7a3ec974273e,Jamie,Rowe,421 N Eighth Cv,Moorhead, MN,56560.0,2019-02-02 13:47:24+00:00,2020-02-26 05:51:04,FOLLOWUP
30633,62fa919b39fe7a3ec9747ee0,Juana,,7494 Elm Ln,Oshkosh, WI,54901.0,2019-05-11 13:56:11+00:00,2020-02-26 06:02:05,
96268,62fa919b39fe7a3ec9757f43,Michele,Phillips,5412 3rd Rd,Ottawa, IL,61350.0,2019-03-23 20:18:54+00:00,2020-02-26 06:16:21,NEGATIVE
13958,62fa919b39fe7a3ec9743dbd,Chris,Cassidy,9400 Cherry Ln,Richardson, TX,75080.0,2019-09-30 03:48:26+00:00,2020-02-26 06:59:03,FOLLOWUP
16523,62fa919b39fe7a3ec97447c2,Caroline,Case,3448 Maple Cv,Ottawa, IL,61350.0,2020-02-10 21:04:28+00:00,2020-02-26 07:22:17,
87540,62fa919b39fe7a3ec9755d2b,Juan,Alexander,9558 Shelby Rd,Mahwah, NJ,7430.0,2019-02-27 21:31:06+00:00,2020-02-26 08:37:51,DONOTCONTACT
7815,62fa919b39fe7a3ec97425be,Cecelia,Stewart,4596 N 3rd Rd,Miami Gardens, FL,33056.0,2020-02-15 09:08:10+00:00,2020-02-26 08:44:29,POSITIVE
45001,62fa919b39fe7a3ec974b700,Jamie,Benton,8007 E Cherry Blvd,New Philadelphia, OH,44663.0,2019-09-26 17:21:10+00:00,2020-02-26 09:24:46,FOLLOWUP
53313,62fa919b39fe7a3ec974d778,Ingrid,Compton,5674 N Poplar Cv,Miami Gardens, FL,33056.0,2019-12-31 05:18:48+00:00,2020-02-26 09:52:50,POSITIVE
83407,62fa919b39fe7a3ec9754d06,Christi,Cassidy,6938 Glenn St,Stillwater, MN,55082.0,2019-11-27 17:14:58+00:00,2020-02-26 10:31:40,
80018,62fa919b39fe7a3ec9753fc9,Adriana,Hinton,732 Second Dr,Ottawa, IL,61350.0,2019-11-20 21:35:26+00:00,2020-02-26 10:40:35,FOLLOWUP
24648,62fa919b39fe7a3ec974677f,Shane,Rowe,8202 Main Ln,New Philadelphia, OH,44663.0,2019-07-17 12:52:45+00:00,2020-02-26 11:27:44,POSITIVE
93735,62fa919b39fe7a3ec975755e,Adriana,Snell,8604 N Eighth Dr,Stillwater, MN,55082.0,2019-07-07 06:17:14+00:00,2020-02-26 11:30:07,
65518,62fa919b39fe7a3ec9750725,Jamie,Cahill,7703 N Peter Rd,Quakertown, PA,18951.0,2019-11-13 07:00:42+00:00,2020-02-26 11:36:56,UNSURE
66297,62fa919b39fe7a3ec9750a30,Susana,Andrade,7877 Faith Ave,Delaware, OH,43015.0,2019-07-02 08:24:06+00:00,2020-02-26 12:22:51,UNSURE
65625,62fa919b39fe7a3ec9750790,Shane,Kramer,2196 Purchase Rd,Seattle, WA,98144.0,2020-02-08 10:54:59+00:00,2020-02-26 13:12:23,UNSURE
21627,62fa919b39fe7a3ec9745bb2,Mayra,Proctor,3877 Purchase Rd,Madison, AL,35758.0,2019-06-23 15:59:49+00:00,2020-02-26 14:16:34,NEGATIVE
28626,62fa919b39fe7a3ec9747709,Jessica,Wade,604 N Poplar Ln,Clearwater, FL,33756.0,2019-05-15 21:45:09+00:00,2020-02-26 14:20:08,DONOTCONTACT
47380,62fa919b39fe7a3ec974c04b,Robyn,Wade,1450 E Purchase Ave,Ossining, NY,10562.0,2020-02-06 23:09:14+00:00,2020-02-26 15:17:05,FOLLOWUP
10579,62fa919b39fe7a3ec974308a,Susana,Schneider,7862 E Martin Luther King Cv,Olive Branch, MS,38654.0,2019-04-19 07:41:37+00:00,2020-02-26 15:29:06,FOLLOWUP
43694,62fa919b39fe7a3ec974b1e5,Michele,Compton,5215 Pine Ln,Olive Branch, MS,38654.0,2019-04-07 12:17:02+00:00,2020-02-26 15:43:52,NEGATIVE
85894,62fa919b39fe7a3ec97556bd,Michele,Moody,549 W Glenn Ln,Gastonia, NC,28052.0,2020-02-02 00:58:54+00:00,2020-02-26 15:52:13,NEGATIVE
33299,62fa919b39fe7a3ec974894a,Irene,Stone,9793 Purchase Cv,Delaware, OH,43015.0,2019-10-09 07:23:10+00:00,2020-02-26 16:23:32,NEGATIVE
87544,62fa919b39fe7a3ec9755d2f,Hope,Jacobs,1479 Fourth Ave,Hartford, CT,6106.0,2019-04-24 16:00:36+00:00,2020-02-26 17:25:15,
16976,62fa919b39fe7a3ec9744987,Deborah,Ayers,7535 Third Cv,Richardson, TX,75080.0,2019-04-06 05:29:51+00:00,2020-02-26 18:39:10,
81193,62fa919b39fe7a3ec9754460,Young,Alexander,9458 Faith Ln,Kalamazoo, MI,49009.0,2019-05-30 13:13:14+00:00,2020-02-26 18:39:11,
29700,62fa919b39fe7a3ec9747b3b,Irene,Watson,5615 S Daniel Ln,New Philadelphia, OH,44663.0,2019-04-27 12:11:32+00:00,2020-02-26 18:55:10,UNSURE
72090,62fa919b39fe7a3ec97520d1,Deborah,Ayers,2084 N Ethel Rd,Enfield, CT,6082.0,2020-01-20 01:55:59+00:00,2020-02-26 18:56:20,DONOTCONTACT
28797,62fa919b39fe7a3ec97477b4,Chris,Donovan,7882 W Cedar Cv,Madisonville, KY,42431.0,2019-11-18 11:30:32+00:00,2020-02-26 19:02:30,
64232,62fa919b39fe7a3ec975021f,Ingrid,Carver,1271 S Fourth Cv,Clearwater, FL,33756.0,2019-03-30 13:40:00+00:00,2020-02-26 19:04:34,FOLLOWUP
60955,62fa919b39fe7a3ec974f552,Robyn,Carver,4583  Dr,Gastonia, NC,28052.0,2019-12-24 10:44:37+00:00,2020-02-26 19:16:41,NEGATIVE
93124,62fa919b39fe7a3ec97572fb,Mayra,Case,5147 S 8th Blvd,Millington, TN,38053.0,2019-06-26 05:00:29+00:00,2020-02-26 19:40:46,POSITIVE
22866,62fa919b39fe7a3ec9746089,Mayra,Phillips,1031 S Faith St,Stillwater, MN,55082.0,2019-11-27 12:25:13+00:00,2020-02-26 19:51:17,POSITIVE
97333,62fa919b39fe7a3ec975836c,Cecilia,Stewart,2802 Burbank Dr,Douglasville, GA,30134.0,2019-03-26 05:26:06+00:00,2020-02-26 20:03:24,UNSURE
5635,62fa919b39fe7a3ec9741d3a,Marion,French,2051 Third Blvd,Pearl, MS,39208.0,2019-08-15 04:18:34+00:00,2020-02-26 21:27:15,NEGATIVE
26542,62fa919b39fe7a3ec9746ee5,Cristina,Donovan,5425 S Second Blvd,Westmont, IL,60559.0,2019-05-25 21:06:44+00:00,2020-02-26 21:41:01,UNSURE
71396,62fa919b39fe7a3ec9751e1b,,Stewart,4850 Maple Dr,Westmont, IL,60559.0,2019-07-25 16:22:33+00:00,2020-02-26 21:44:13,POSITIVE
55378,62fa919b39fe7a3ec974df89,Todd,Stone,5400 W 8th Dr,Richardson, TX,75080.0,2019-08-13 14:36:36+00:00,2020-02-26 22:36:41,FOLLOWUP
97533,62fa919b39fe7a3ec9758434,Mayra,Conley,2526 W  Blvd,West Fargo, ND,58078.0,2019-06-27 17:52:56+00:00,2020-02-26 22:46:25,DONOTCONTACT
68547,62fa919b39fe7a3ec97512fa,Jamie,Wade,6249 N Fourth Ln,Melbourne, FL,32904.0,2020-01-01 17:17:19+00:00,2020-02-26 22:57:53,
93889,62fa919b39fe7a3ec97575f8,Chris,Donovan,4125 W Faith Blvd,Anaheim, CA,92806.0,2019-02-14 10:44:06+00:00,2020-02-26 23:57:02,UNSURE
28039,62fa919b39fe7a3ec97474be,Yvette,Conley,4878 S Crystal Rd,Elizabeth City, NC,27909.0,2020-02-07 14:38:54+00:00,2020-02-27 00:16:06,FOLLOWUP
63894,62fa919b39fe7a3ec97500cd,Samuel,Stone,69 N Sleepy Blvd,Anaheim, CA,92806.0,2019-10-19 00:07:15+00:00,2020-02-27 01:01:07,POSITIVE
88100,62fa919b39fe7a3ec9755f5b,Sara,Ball,9368 Glendale St,Conyers, GA,30012.0,2019-12-22 19:31:46+00:00,2020-02-27 01:10:16,POSITIVE
78279,62fa919b39fe7a3ec97538fe,Darla,Wade,658 Elm Ave,Enfield, CT,6082.0,2019-09-14 08:56:25+00:00,2020-02-27 01:11:23,
55062,62fa919b39fe7a3ec974de4d,Ernest,Hutchinson,9740 Second Ln,West Palm Beach, FL,33404.0,2019-11-05 16:02:40+00:00,2020-02-27 01:29:43,NEGATIVE
2501,62fa919b39fe7a3ec97410fc,Adriana,Moody,3932 5th Blvd,Garfield, NJ,7026.0,2019-09-11 13:24:32+00:00,2020-02-27 01:37:16,DONOTCONTACT
6083,62fa919b39fe7a3ec9741efa,Rich,Wade,7987 S Fourth Ave,Mahwah, NJ,7430.0,2019-07-11 06:52:46+00:00,2020-02-27 01:37:59,NEGATIVE
96416,62fa919b39fe7a3ec9757fd7,Marion,Stewart,846 N Peter Cv,Anaheim, CA,92806.0,2019-01-02 18:24:35+00:00,2020-02-27 02:12:00,POSITIVE
5121,62fa919b39fe7a3ec9741b38,Marion,Stewart,56 Maple Cv,Richardson, TX,75080.0,2019-04-24 09:17:46+00:00,2020-02-27 02:36:55,FOLLOWUP
12975,62fa919b39fe7a3ec97439e6,Samuel,Andrade,7779 Faith Dr,Patchogue, NY,11772.0,2019-11-06 13:23:11+00:00,2020-02-27 02:42:51,NEGATIVE
51059,62fa919b39fe7a3ec974ceaa,Susana,Andrade,4616 N Faith Ln,Camp Hill, PA,17011.0,2019-04-09 13:49:56+00:00,2020-02-27 04:17:54,POSITIVE
12456,62fa919b39fe7a3ec97437df,Chris,Craig,4672 S 4th St,New Albany, IN,47150.0,2019-01-31 04:37:43+00:00,2020-02-27 04:31:20,
24795,62fa919b39fe7a3ec9746812,,Pollard,1537 47th Ln,Ossining, NY,10562.0,2019-05-25 01:29:51+00:00,2020-02-27 05:11:58,DONOTCONTACT
8760,62fa919b39fe7a3ec974296f,Herman,Proctor,3431 S Shelby Rd,Mechanicsville, VA,23111.0,2020-02-09 13:08:10+00:00,2020-02-27 05:33:11,NEGATIVE
65392,62fa919b39fe7a3ec97506a7,Jan,Cahill,9035  Ave,Mechanicsville, VA,23111.0,2019-09-30 03:20:49+00:00,2020-02-27 06:28:46,UNSURE
75390,62fa919b39fe7a3ec9752db5,Jan,French,1104 E Faith Cv,Pearl, MS,39208.0,2019-11-23 10:03:27+00:00,2020-02-27 07:32:47,UNSURE
88743,62fa919b39fe7a3ec97561de,Cristina,Cassidy,9929 E Mount Pleasant Dr,Seattle, WA,98144.0,2019-05-17 15:18:44+00:00,2020-02-27 09:03:45,FOLLOWUP
53345,62fa919b39fe7a3ec974d798,Juan,Benton,2068 E Shelby St,Richardson, TX,75080.0,2020-01-25 16:15:33+00:00,2020-02-27 09:19:16,UNSURE
36712,62fa919b39fe7a3ec974969f,Cecilia,Burke,6469 Sunny Blvd,Quakertown, PA,18951.0,2019-10-30 14:58:30+00:00,2020-02-27 09:49:37,UNSURE
91290,62fa919b39fe7a3ec9756bd1,Darla,French,7040 Poplar Dr,Jamaica, NY,11432.0,2019-12-02 08:50:52+00:00,2020-02-27 10:13:32,
16824,62fa919b39fe7a3ec97448ef,Yvette,Roberts,9209 W Seaside St,Lewis Center, OH,43035.0,2019-10-15 12:56:48+00:00,2020-02-27 10:14:44,UNSURE
57726,62fa919b39fe7a3ec974e8b5,Rich,Ball,5185 2nd St,Quakertown, PA,18951.0,2019-08-24 06:28:45+00:00,2020-02-27 10:34:45,DONOTCONTACT
94509,62fa919b39fe7a3ec9757864,Jamie,Conley,9195 Samuel Rd,Hartford, CT,6106.0,2019-08-21 09:01:33+00:00,2020-02-27 11:26:14,UNSURE
1695,62fa919b39fe7a3ec9740dd6,Hope,,4996 S Seaside Dr,Olive Branch, MS,38654.0,2019-07-17 21:37:41+00:00,2020-02-27 11:43:01,POSITIVE
25045,62fa919b39fe7a3ec974690c,Verna,Alexander,2708 E Faith Dr,Paterson, NJ,7501.0,2019-06-11 00:43:11+00:00,2020-02-27 12:05:00,NEGATIVE
6093,62fa919b39fe7a3ec9741f04,Clarence,Cahill,3181 W Sharp Ln,Elizabeth City, NC,27909.0,2019-11-10 06:32:41+00:00,2020-02-27 12:56:42,DONOTCONTACT
44459,62fa919b39fe7a3ec974b4e2,Robyn,Snell,9516 12th St,Hartford, CT,6106.0,2019-05-14 01:24:48+00:00,2020-02-27 13:51:49,FOLLOWUP
64545,62fa919b39fe7a3ec9750358,Yvette,Pollard,9858 W 3rd Dr,Olive Branch, MS,38654.0,2019-06-11 12:16:43+00:00,2020-02-27 13:56:09,UNSURE
2326,62fa919b39fe7a3ec974104d,Samuel,Church,9738 Cedar Cv,Richardson, TX,75080.0,2019-09-25 13:02:20+00:00,2020-02-27 14:40:30,NEGATIVE
41941,62fa919b39fe7a3ec974ab0c,Adriana,Dwyer,3022 Oak St,Anaheim, CA,92806.0,2019-07-12 21:07:25+00:00,2020-02-27 14:43:13,FOLLOWUP
38467,62fa919b39fe7a3ec9749d7a,Gale,French,7349 N Glendale St,Millington, TN,38053.0,2019-09-25 09:21:08+00:00,2020-02-27 14:44:23,POSITIVE
91276,62fa919b39fe7a3ec9756bc3,Lindsey,Morton,9898 Sunny Rd,Lewis Center, OH,43035.0,2019-08-30 15:11:09+00:00,2020-02-27 15:46:39,DONOTCONTACT
23647,62fa919b39fe7a3ec9746396,Scott,Terrell,8066 2nd Dr,Quakertown, PA,18951.0,2019-03-23 02:58:30+00:00,2020-02-27 15:50:44,NEGATIVE
51475,62fa919b39fe7a3ec974d04a,Shane,Schneider,3793 W Burbank Rd,Media, PA,19063.0,2019-05-11 22:52:57+00:00,2020-02-27 16:21:37,
28206,62fa919b39fe7a3ec9747565,Raymond,Rowe,6411 Pratt St,New Philadelphia, OH,44663.0,2019-04-06 16:57:40+00:00,2020-02-27 16:33:27,NEGATIVE
13741,62fa919b39fe7a3ec9743ce4,Todd,Roberts,2224 Riverside Rd,Hartford, CT,6106.0,2020-02-20 14:13:25+00:00,2020-02-27 16:57:05,UNSURE
58126,62fa919b39fe7a3ec974ea45,Rich,Wolfe,7834 Glenn Blvd,Kalamazoo, MI,49009.0,2019-11-06 08:46:30+00:00,2020-02-27 17:42:19,POSITIVE
86529,62fa919b39fe7a3ec9755938,Lois,Cahill,2540 Eighth St,Arvada, CO,80003.0,2019-03-09 05:16:41+00:00,2020-02-27 18:02:47,UNSURE
43626,62fa919b39fe7a3ec974b1a1,Young,Stone,6848 E Sleepy Dr,North Attleboro, MA,2760.0,2019-03-05 13:59:26+00:00,2020-02-27 18:47:36,UNSURE
3827,62fa919b39fe7a3ec974162a,Caroline,Bassett,2885 Maple Blvd,Hixson, TN,37343.0,2019-01-15 08:25:00+00:00,2020-02-27 19:09:34,DONOTCONTACT
55060,62fa919b39fe7a3ec974de4b,Clarence,Harvey,573 Glendale Ave,Kalamazoo, MI,49009.0,2019-07-17 12:17:25+00:00,2020-02-27 19:32:37,DONOTCONTACT
83397,62fa919b39fe7a3ec9754cfc,Christi,Hinton,9976 W Pine Dr,Mchenry, IL,60050.0,2020-02-23 03:37:48+00:00,2020-02-27 20:24:40,
5627,62fa919b39fe7a3ec9741d32,Clarence,Roberts,6690 N 12th Dr,Media, PA,19063.0,2019-04-06 23:26:35+00:00,2020-02-27 20:29:21,DONOTCONTACT
23731,62fa919b39fe7a3ec97463ea,Rene,Lake,2648 S Glenn Ln,Garfield, NJ,7026.0,2020-01-14 21:19:41+00:00,2020-02-27 20:51:46,POSITIVE
50239,62fa919b39fe7a3ec974cb76,Cristina,Schneider,7744 Elm Dr,Garfield, NJ,7026.0,2019-12-30 20:17:47+00:00,2020-02-27 21:09:14,
38536,62fa919b39fe7a3ec9749dbf,Rolando,Jensen,6769 E Crystal Rd,Media, PA,19063.0,2020-02-26 22:16:34+00:00,2020-02-27 21:43:47,NEGATIVE
77991,62fa919b39fe7a3ec97537de,Rolando,Dwyer,1569 Main Rd,Pearl, MS,39208.0,2019-01-25 18:03:18+00:00,2020-02-27 22:35:41,DONOTCONTACT
14199,62fa919b39fe7a3ec9743eae,Gale,Cassidy,7961 E Glen Ln,Westmont, IL,60559.0,2019-10-17 05:20:42+00:00,2020-02-27 23:02:28,DONOTCONTACT
39449,62fa919b39fe7a3ec974a150,Dianna,Powers,9124 S  Cv,Melbourne, FL,32904.0,2019-05-20 12:38:15+00:00,2020-02-27 23:26:02,UNSURE
29411,62fa919b39fe7a3ec9747a1a,Chris,Proctor,1781 N Peter Ave,Seattle, WA,98144.0,2020-01-19 09:57:18+00:00,2020-02-27 23:37:46,UNSURE
52329,62fa919b39fe7a3ec974d3a0,Rich,Bowers,6001 12th Rd,Anaheim, CA,92806.0,2019-09-10 21:15:35+00:00,2020-02-27 23:53:57,
40183,62fa919b39fe7a3ec974a42e,Caroline,Cahill,4121 N Crystal Dr,Marion, NC,28752.0,2019-09-01 07:16:29+00:00,2020-02-28 00:21:24,POSITIVE
17119,62fa919b39fe7a3ec9744a16,Krystal,Stone,929 S Eighth St,Stillwater, MN,55082.0,2019-06-28 17:48:16+00:00,2020-02-28 00:46:32,UNSURE
70391,62fa919b39fe7a3ec9751a2e,Terry,Rowe,6277 Samuel Ave,Delaware, OH,43015.0,2019-03-04 14:56:54+00:00,2020-02-28 02:35:36,NEGATIVE
2223,62fa919b39fe7a3ec9740fe6,Dianna,Cassidy,5162 S Purchase Blvd,Schenectady, NY,12302.0,2019-05-31 01:02:58+00:00,2020-02-28 03:28:57,UNSURE
20912,62fa919b39fe7a3ec97458e7,Clarence,Church,7366 Poplar Cv,North Attleboro, MA,2760.0,2020-01-13 03:53:31+00:00,2020-02-28 05:00:26,DONOTCONTACT
58085,62fa919b39fe7a3ec974ea1c,Darla,Pollard,9502 5th Ave,Jamaica, NY,11432.0,2020-02-13 14:19:12+00:00,2020-02-28 05:12:50,POSITIVE
45441,62fa919b39fe7a3ec974b8b8,Juan,Powers,6572 Armstrong Dr,North Attleboro, MA,2760.0,2019-11-03 08:21:19+00:00,2020-02-28 05:17:23,FOLLOWUP
18972,62fa919b39fe7a3ec9745153,Juan,Suarez,8235 Glen Ave,Camp Hill, PA,17011.0,2019-04-04 00:38:54+00:00,2020-02-28 05:27:15,FOLLOWUP
199,62fa919b39fe7a3ec97407fe,Rich,Andrade,3326 W 2nd Cv,Ossining, NY,10562.0,2019-02-09 14:54:18+00:00,2020-02-28 06:19:34,DONOTCONTACT
23736,62fa919b39fe7a3ec97463ef,Rolando,Pollard,4967 S Martin Luther King Ln,Pearl, MS,39208.0,2019-02-19 04:56:36+00:00,2020-02-28 06:22:03,
90286,62fa919b39fe7a3ec97567e5,Gale,Moody,5359 S Glenn St,Stillwater, MN,55082.0,2019-02-21 15:32:51+00:00,2020-02-28 06:44:29,UNSURE
