,_id,FIRST,LAST,ADDRESS,CITY,STATE,ZIP,LASTSENDDATE,LASTREPLY,RESPONSECATEGORY
44597,62fa919b39fe7a3ec974b56c,,Church,5831 Sharp Ave,Media, PA,19063.0,2021-03-24 19:55:22+00:00,2021-04-30 05:46:36,FOLLOWUP
50859,62fa919b39fe7a3ec974cde2,,Church,5959 Faith Ln,West Palm Beach, FL,33404.0,2020-06-03 04:40:22+00:00,2020-07-07 04:48:17,FOLLOWUP
38712,62fa919b39fe7a3ec9749e6f,,Church,1042 S Sharp St,West Palm Beach, FL,33404.0,2020-08-17 18:04:44+00:00,2021-09-27 00:43:21,FOLLOWUP
34100,62fa919b39fe7a3ec9748c6b,,Church,5289 1st Ave,Garfield, NJ,7026.0,2019-04-12 19:20:00+00:00,2019-08-22 09:52:38,UNSURE
61518,62fa919b39fe7a3ec974f785,,Church,8881 W Third Blvd,Mchenry, IL,60050.0,2021-02-16 02:42:26+00:00,2021-12-28 22:32:06,POSITIVE
91779,62fa919b39fe7a3ec9756dba,,Church,8709 Burbank Ln,Quakertown, PA,18951.0,2020-06-12 02:43:03+00:00,2021-07-24 11:41:33,
23787,62fa919b39fe7a3ec9746422,,Church,9164 N Second Rd,Mahwah, NJ,7430.0,2019-09-16 16:42:04+00:00,2021-08-16 17:48:14,
40292,62fa919b39fe7a3ec974a49b,,Church,3739 S Martin Luther King Dr,New Albany, IN,47150.0,2019-09-07 06:39:35+00:00,2020-06-28 19:22:38,NEGATIVE
80394,62fa919b39fe7a3ec9754141,,Church,8387 Ethel Ln,Conyers, GA,30012.0,2020-09-30 16:46:32+00:00,2021-06-02 01:07:07,POSITIVE
56907,62fa919b39fe7a3ec974e582,,Church,8701 S Samuel Blvd,Madisonville, KY,42431.0,2021-03-06 22:24:00+00:00,2021-12-29 16:32:28,UNSURE
67870,62fa919b39fe7a3ec9751055,,Church,4527 N Lois Blvd,Westport, CT,6880.0,2020-01-29 05:51:48+00:00,2021-10-05 09:00:23,NEGATIVE
18167,62fa919b39fe7a3ec9744e2e,,Compton,2728 S 2nd Ln,Elizabeth City, NC,27909.0,2020-07-30 21:13:44+00:00,2021-09-28 02:43:03,
19347,62fa919b39fe7a3ec97452ca,,Compton,6588 E 5th Ln,Phillipsburg, NJ,8865.0,2021-09-09 22:05:51+00:00,2021-10-02 03:41:52,DONOTCONTACT
52535,62fa919b39fe7a3ec974d46e,,Compton,5390 E Burbank Ln,New Albany, IN,47150.0,2019-11-13 17:01:15+00:00,2021-10-21 22:10:26,NEGATIVE
43359,62fa919b39fe7a3ec974b096,,Compton,5149 N Armstrong Dr,Moorhead, MN,56560.0,2019-04-22 17:27:04+00:00,2021-06-18 05:12:39,FOLLOWUP
54563,62fa919b39fe7a3ec974dc5a,,Compton,9910 W Glen Cv,Camp Hill, PA,17011.0,2021-09-27 13:36:01+00:00,2021-10-28 06:03:35,POSITIVE
35550,62fa919b39fe7a3ec9749215,,Compton,3991 S 5th Dr,West Palm Beach, FL,33404.0,2020-07-19 02:22:40+00:00,2021-07-05 05:51:14,
6471,62fa919b39fe7a3ec974207e,,Compton,14 W Cherry St,Arvada, CO,80003.0,2020-06-05 06:27:21+00:00,2021-09-28 05:30:23,NEGATIVE
43544,62fa919b39fe7a3ec974b14f,,Compton,3681 N Daniel Cv,Miami Gardens, FL,33056.0,2020-12-17 10:18:32+00:00,2021-07-11 00:03:38,POSITIVE
53999,62fa919b39fe7a3ec974da26,,Compton,5029 Shelby Rd,Patchogue, NY,11772.0,2019-12-26 13:56:20+00:00,2020-10-30 00:21:50,
89408,62fa919b39fe7a3ec9756477,,Compton,5124 6th Cv,Mchenry, IL,60050.0,2019-02-07 00:53:08+00:00,2021-05-10 23:22:08,NEGATIVE
12550,62fa919b39fe7a3ec974383d,,Compton,1227  Blvd,Mahwah, NJ,7430.0,2021-12-25 00:44:50+00:00,2021-12-28 01:45:15,UNSURE
58330,62fa919b39fe7a3ec974eb11,,Compton,5661 Peter Dr,Oshkosh, WI,54901.0,2021-07-12 20:18:06+00:00,2021-12-10 06:56:10,FOLLOWUP
30832,62fa919b39fe7a3ec9747fa7,,Compton,8018 Second Blvd,West Palm Beach, FL,33404.0,2020-04-05 02:37:13+00:00,2020-04-22 07:08:51,FOLLOWUP
12189,62fa919b39fe7a3ec97436d4,,Compton,7595 S Shelby Ave,Enfield, CT,6082.0,2021-06-13 22:24:22+00:00,2021-12-11 15:21:30,POSITIVE
38524,62fa919b39fe7a3ec9749db3,,Compton,8515 S Samuel Blvd,Westport, CT,6880.0,2019-03-23 05:13:27+00:00,2020-03-31 05:20:53,FOLLOWUP
32609,62fa919b39fe7a3ec9748698,,Compton,652 12th Rd,North Attleboro, MA,2760.0,2020-02-01 18:50:47+00:00,2021-07-29 03:56:41,UNSURE
53132,62fa919b39fe7a3ec974d6c3,,Compton,6215 2nd Ln,Seattle, WA,98144.0,2019-08-23 13:30:42+00:00,2021-02-04 20:59:56,
5218,62fa919b39fe7a3ec9741b99,,Compton,8161 Sharp Cv,Ottawa, IL,61350.0,2021-09-12 06:22:55+00:00,2021-10-07 22:21:36,NEGATIVE
38890,62fa919b39fe7a3ec9749f21,,Compton,706 E Sunny St,Mchenry, IL,60050.0,2019-06-04 02:53:47+00:00,2019-08-20 14:56:19,NEGATIVE
6963,62fa919b39fe7a3ec974226a,,Compton,3231 E Cedar Cv,Paterson, NJ,7501.0,2019-09-22 19:56:20+00:00,2021-11-18 17:46:58,
29711,62fa919b39fe7a3ec9747b46,,Compton,5152 3rd Ln,Camas, WA,98607.0,2019-03-23 15:48:56+00:00,2019-04-18 17:15:45,UNSURE
82752,62fa919b39fe7a3ec9754a77,,Compton,5026 Armstrong St,Kalamazoo, MI,49009.0,2019-03-22 15:59:33+00:00,2019-07-17 20:40:04,NEGATIVE
72520,62fa919b39fe7a3ec975227f,,Compton,2266 N Martin Luther King Ln,Kalamazoo, MI,49009.0,2021-10-20 12:07:27+00:00,2021-11-13 03:28:11,NEGATIVE
97194,62fa919b39fe7a3ec97582e1,,Compton,1388 W Pratt Ave,Phillipsburg, NJ,8865.0,2020-08-10 10:13:45+00:00,2021-03-16 21:08:09,DONOTCONTACT
95060,62fa919b39fe7a3ec9757a8b,,Compton,2010 5th Ln,Jamaica, NY,11432.0,2021-05-12 13:32:37+00:00,2021-08-22 13:01:30,FOLLOWUP
49719,62fa919b39fe7a3ec974c96e,,Compton,4469 Sunny Ln,Hartford, CT,6106.0,2020-01-16 09:30:53+00:00,2020-04-02 21:59:07,DONOTCONTACT
14918,62fa919b39fe7a3ec974417d,,Compton,4942 W Martin Luther King Ln,Melbourne, FL,32904.0,2019-02-13 03:44:08+00:00,2020-05-12 15:21:06,NEGATIVE
15175,62fa919b39fe7a3ec974427e,,Compton,9034 W 8th Ln,Enfield, CT,6082.0,2020-05-16 16:06:53+00:00,2020-08-23 11:31:57,DONOTCONTACT
24779,62fa919b39fe7a3ec9746802,,Compton,8996 47th Cv,Mahwah, NJ,7430.0,2021-08-06 06:19:14+00:00,2021-11-17 10:59:21,DONOTCONTACT
874,62fa919b39fe7a3ec9740aa1,,Compton,5344 E Peter St,Conyers, GA,30012.0,2020-03-31 08:45:21+00:00,2021-01-17 05:09:49,UNSURE
3698,62fa919b39fe7a3ec97415a9,,Compton,499 N 8th Ln,West Fargo, ND,58078.0,2021-06-22 07:12:09+00:00,2021-12-01 04:19:38,DONOTCONTACT
17025,62fa919b39fe7a3ec97449b8,,Compton,6509 Riverside Blvd,Schenectady, NY,12302.0,2020-01-28 06:27:52+00:00,2020-03-16 03:22:17,
52410,62fa919b39fe7a3ec974d3f1,,Compton,815 Riverside St,Madisonville, KY,42431.0,2020-03-10 02:34:34+00:00,2020-10-01 20:46:33,UNSURE
49344,62fa919b39fe7a3ec974c7f7,,Compton,4239 S Samuel Dr,Millington, TN,38053.0,2019-02-08 04:39:55+00:00,2019-07-20 01:10:34,DONOTCONTACT
50960,62fa919b39fe7a3ec974ce47,,Compton,3181 N Faith Blvd,Mechanicsville, VA,23111.0,2021-11-03 07:23:34+00:00,2021-12-31 12:01:29,POSITIVE
82661,62fa919b39fe7a3ec9754a1c,,Compton,3391 E Mount Pleasant Ln,Olive Branch, MS,38654.0,2020-03-22 07:35:44+00:00,2020-03-29 11:38:27,FOLLOWUP
72638,62fa919b39fe7a3ec97522f5,,Compton,8319 3rd Blvd,Delaware, OH,43015.0,2019-03-21 16:31:34+00:00,2019-08-26 04:54:35,DONOTCONTACT
41127,62fa919b39fe7a3ec974a7de,,Compton,6637 Glendale St,Gastonia, NC,28052.0,2019-09-15 03:09:14+00:00,2021-12-24 18:04:31,
54186,62fa919b39fe7a3ec974dae1,,Conley,3198 S Fourth St,Enfield, CT,6082.0,2020-04-28 08:43:15+00:00,2021-01-15 22:46:23,UNSURE
99297,62fa919b39fe7a3ec9758b18,,Conley,9136 S Sharp Blvd,Marion, NC,28752.0,2021-03-17 10:27:25+00:00,2021-03-26 12:26:43,
76601,62fa919b39fe7a3ec9753270,,Conley,8049 Glenn Dr,Paterson, NJ,7501.0,2020-09-03 12:15:45+00:00,2021-07-26 18:31:34,POSITIVE
12697,62fa919b39fe7a3ec97438d0,,Conley,7048 Olsonvill Ave,Camp Hill, PA,17011.0,2021-11-14 12:30:19+00:00,2021-11-24 11:45:10,NEGATIVE
76683,62fa919b39fe7a3ec97532c2,,Conley,5360 E Sunny St,Rocky Mount, NC,27804.0,2021-06-13 17:01:46+00:00,2021-10-08 13:56:33,FOLLOWUP
621,62fa919b39fe7a3ec97409a4,,Conley,4886 N Eighth Ln,Douglasville, GA,30134.0,2020-06-15 05:03:07+00:00,2021-09-21 15:14:50,FOLLOWUP
73970,62fa919b39fe7a3ec9752829,,Conley,7837 S Pratt Ln,Anaheim, CA,92806.0,2019-08-17 09:52:53+00:00,2020-06-29 19:16:11,DONOTCONTACT
94122,62fa919b39fe7a3ec97576e1,,Conley,2116 Elm St,Camp Hill, PA,17011.0,2019-01-02 16:17:45+00:00,2019-09-08 01:47:54,
88724,62fa919b39fe7a3ec97561cb,,Conley,5547 12th Cv,Phillipsburg, NJ,8865.0,2021-07-26 18:30:00+00:00,2021-11-02 15:17:04,
58382,62fa919b39fe7a3ec974eb45,,Conley,1785 Poplar Dr,Lewis Center, OH,43035.0,2019-12-02 08:28:35+00:00,2021-08-08 00:52:50,
24303,62fa919b39fe7a3ec9746626,,Conley,4458 6th Cv,Melbourne, FL,32904.0,2020-08-10 23:56:43+00:00,2021-10-20 00:13:47,
9455,62fa919b39fe7a3ec9742c26,,Conley,3053 Armstrong Ln,Quakertown, PA,18951.0,2019-02-04 22:51:21+00:00,2020-05-29 17:30:50,
81364,62fa919b39fe7a3ec975450b,,Conley,9166 Peter Cv,Westport, CT,6880.0,2019-08-14 13:34:39+00:00,2021-09-07 22:31:22,UNSURE
86642,62fa919b39fe7a3ec97559a9,,Conley,1286 E Peter Dr,Mahwah, NJ,7430.0,2019-09-25 23:45:00+00:00,2019-12-21 05:42:38,DONOTCONTACT
4846,62fa919b39fe7a3ec9741a25,,Conley,7958 Faith St,New Albany, IN,47150.0,2019-06-13 14:56:00+00:00,2021-02-06 20:38:07,DONOTCONTACT
25158,62fa919b39fe7a3ec974697d,,Conley,5994 S Seaside Ln,Seattle, WA,98144.0,2019-04-07 19:34:16+00:00,2021-10-31 00:05:24,FOLLOWUP
16764,62fa919b39fe7a3ec97448b3,,Conley,9884 N Lois Ln,Westport, CT,6880.0,2019-04-24 10:12:22+00:00,2020-04-28 05:36:37,
50762,62fa919b39fe7a3ec974cd81,,Conley,893 E Elm Ave,Enfield, CT,6082.0,2021-03-13 21:13:40+00:00,2021-07-30 12:08:35,UNSURE
57286,62fa919b39fe7a3ec974e6fd,,Conley,4355 Sunny Blvd,,,,2019-05-11 17:50:45+00:00,2020-08-24 23:52:48,UNSURE
41291,62fa919b39fe7a3ec974a882,,Conley,2598 Mount Pleasant Cv,Media, PA,19063.0,2020-09-13 06:43:20+00:00,2021-06-02 14:38:58,FOLLOWUP
57606,62fa919b39fe7a3ec974e83d,,Conley,8620 W Sleepy Ln,Jamaica, NY,11432.0,2021-09-10 09:03:11+00:00,2021-12-05 00:20:16,UNSURE
43729,62fa919b39fe7a3ec974b208,,Conley,5642 S Pine Ln,Madisonville, KY,42431.0,2019-10-21 17:02:43+00:00,2021-06-13 19:55:03,FOLLOWUP
6147,62fa919b39fe7a3ec9741f3a,,Conley,6272 N Glendale Cv,Mchenry, IL,60050.0,2020-06-25 05:11:34+00:00,2021-10-12 06:30:07,UNSURE
23948,62fa919b39fe7a3ec97464c3,,Conley,797 Glenn St,Kalamazoo, MI,49009.0,2019-02-23 18:09:34+00:00,2019-10-11 06:28:49,
36914,62fa919b39fe7a3ec9749769,,Conley,4147 E Glen Ave,Hixson, TN,37343.0,2020-03-13 15:10:26+00:00,2021-05-05 03:08:52,FOLLOWUP
56676,62fa919b39fe7a3ec974e49b,,Conley,904 N Sleepy Dr,Ottawa, IL,61350.0,2019-10-21 15:55:53+00:00,2021-06-14 07:07:31,UNSURE
14396,62fa919b39fe7a3ec9743f73,,Conley,5960 N Seaside Blvd,Miami Gardens, FL,33056.0,2020-07-07 16:07:07+00:00,2020-12-12 05:20:32,DONOTCONTACT
59932,62fa919b39fe7a3ec974f153,,Conley,834 Cherry Dr,Media, PA,19063.0,2019-01-06 01:20:19+00:00,2020-06-11 18:14:19,POSITIVE
6786,62fa919b39fe7a3ec97421b9,,Conley,7298 E Daniel Ave,Gastonia, NC,28052.0,2020-08-12 15:42:35+00:00,2021-12-18 17:12:19,NEGATIVE
57962,62fa919b39fe7a3ec974e9a1,,Conley,5370 47th Cv,Gastonia, NC,28052.0,2021-10-23 08:09:39+00:00,2021-11-08 14:33:35,
46147,62fa919b39fe7a3ec974bb7a,,Conley,8176 W Oak St,Gastonia, NC,28052.0,2020-05-31 10:38:37+00:00,2021-03-31 00:38:26,POSITIVE
94343,62fa919b39fe7a3ec97577be,,Conley,259 N Burbank Dr,Ottawa, IL,61350.0,2019-04-01 07:49:18+00:00,2019-07-09 02:10:21,FOLLOWUP
54126,62fa919b39fe7a3ec974daa5,,Craig,8896 1st Rd,Madisonville, KY,42431.0,2019-06-11 05:11:14+00:00,2021-12-01 15:17:54,POSITIVE
80031,62fa919b39fe7a3ec9753fd6,,Craig,5466 1st Ave,Ossining, NY,10562.0,2019-05-20 13:33:32+00:00,2021-09-16 05:47:39,
60740,62fa919b39fe7a3ec974f47b,,Craig,2689 47th Rd,Media, PA,19063.0,2019-02-02 22:27:47+00:00,2019-05-31 01:20:17,DONOTCONTACT
50346,62fa919b39fe7a3ec974cbe1,,Craig,2005 8th Ln,Clearwater, FL,33756.0,2019-11-16 14:02:21+00:00,2020-09-09 04:15:12,NEGATIVE
42884,62fa919b39fe7a3ec974aebb,,Craig,8551 8th Ln,Paterson, NJ,7501.0,2020-09-21 09:30:15+00:00,2021-08-05 05:25:21,DONOTCONTACT
74918,62fa919b39fe7a3ec9752bdd,,Craig,578 N Maple Blvd,Ossining, NY,10562.0,2021-05-25 10:41:26+00:00,2021-10-29 01:00:20,DONOTCONTACT
23174,62fa919b39fe7a3ec97461bd,,Craig,9996 Peter Ln,Seattle, WA,98144.0,2020-05-02 17:29:02+00:00,2021-04-07 00:20:30,UNSURE
59282,62fa919b39fe7a3ec974eec9,,Craig,9369 N 2nd Dr,Pearl, MS,39208.0,2021-10-26 12:14:47+00:00,2021-11-22 23:14:11,FOLLOWUP
31919,62fa919b39fe7a3ec97483e6,,Craig,3839 Martin Luther King Cv,Marion, NC,28752.0,2019-07-27 08:44:23+00:00,2021-12-24 15:48:05,NEGATIVE
83065,62fa919b39fe7a3ec9754bb0,,Craig,3073 12th Cv,Arvada, CO,80003.0,2020-05-24 01:25:58+00:00,2021-12-10 18:23:14,DONOTCONTACT
39737,62fa919b39fe7a3ec974a270,,Craig,4689 N 4th Cv,Westport, CT,6880.0,2019-10-17 20:15:49+00:00,2021-05-21 14:05:13,DONOTCONTACT
66121,62fa919b39fe7a3ec9750980,,Craig,9611 N Maple Rd,Westport, CT,6880.0,2021-02-06 08:12:50+00:00,2021-03-27 01:36:21,UNSURE
21347,62fa919b39fe7a3ec9745a9a,,Craig,6487 Maple Rd,Hartford, CT,6106.0,2020-06-25 20:16:31+00:00,2021-10-25 22:12:57,NEGATIVE
47867,62fa919b39fe7a3ec974c232,,Craig,7432 W Fourth Ln,Marion, NC,28752.0,2020-10-06 07:29:44+00:00,2021-07-02 02:06:30,DONOTCONTACT
363,62fa919b39fe7a3ec97408a2,,Craig,550 N Sleepy Cv,Kalamazoo, MI,49009.0,2021-07-18 12:29:16+00:00,2021-12-09 02:56:01,UNSURE
80028,62fa919b39fe7a3ec9753fd3,,Craig,300 W 3rd Rd,Schenectady, NY,12302.0,2021-01-09 05:46:49+00:00,2021-09-19 20:58:49,FOLLOWUP
94507,62fa919b39fe7a3ec9757862,,Craig,7322 Pine St,Hixson, TN,37343.0,2020-11-30 05:57:53+00:00,2021-08-17 23:10:59,UNSURE
72616,62fa919b39fe7a3ec97522df,,Craig,6101 W Shelby St,Mchenry, IL,60050.0,2020-06-28 08:06:36+00:00,2020-12-20 14:13:04,DONOTCONTACT
47872,62fa919b39fe7a3ec974c237,,Craig,2041 Second Dr,Garfield, NJ,7026.0,2021-07-19 19:21:50+00:00,2021-08-02 08:18:53,DONOTCONTACT
94238,62fa919b39fe7a3ec9757755,,Craig,326 W  Ln,Quakertown, PA,18951.0,2020-04-08 00:32:08+00:00,2021-11-29 22:49:02,
54314,62fa919b39fe7a3ec974db61,,Craig,5866 12th Ln,West Palm Beach, FL,33404.0,2021-06-26 20:01:38+00:00,2021-10-12 03:12:31,DONOTCONTACT
25753,62fa919b39fe7a3ec9746bd0,,Craig,9915 47th St,Camp Hill, PA,17011.0,2021-10-10 03:44:38+00:00,2021-12-12 01:19:02,POSITIVE
38622,62fa919b39fe7a3ec9749e15,,Craig,4222 Purchase Ave,New Albany, IN,47150.0,2019-01-07 11:04:12+00:00,2021-10-29 00:17:47,
8885,62fa919b39fe7a3ec97429ec,,Craig,3309 Sharp St,Media, PA,19063.0,2021-09-14 13:18:45+00:00,2021-09-25 21:42:56,FOLLOWUP
56836,62fa919b39fe7a3ec974e53b,,Craig,8482 E Crystal St,Pearl, MS,39208.0,2020-12-28 11:29:32+00:00,2021-05-17 22:32:44,POSITIVE
47294,62fa919b39fe7a3ec974bff5,,Craig,2824 Burbank Ave,Rocky Mount, NC,27804.0,2020-09-04 20:14:53+00:00,2020-11-16 09:10:52,DONOTCONTACT
86569,62fa919b39fe7a3ec9755960,,Craig,6504 W Daniel St,Elizabeth City, NC,27909.0,2021-07-06 05:54:52+00:00,2021-10-18 20:54:12,DONOTCONTACT
78487,62fa919b39fe7a3ec97539ce,,Craig,8225 12th Rd,Conyers, GA,30012.0,2020-03-03 13:10:39+00:00,2020-06-18 13:18:15,DONOTCONTACT
68685,62fa919b39fe7a3ec9751384,,Craig,8457 6th Rd,Oshkosh, WI,54901.0,2019-04-29 23:09:33+00:00,2021-06-15 09:19:35,POSITIVE
92880,62fa919b39fe7a3ec9757207,,Craig,9020 S 6th St,Oshkosh, WI,54901.0,2021-12-24 20:10:35+00:00,2021-12-31 05:10:07,FOLLOWUP
27936,62fa919b39fe7a3ec9747457,,Craig,7357 S Fourth Rd,Elizabeth City, NC,27909.0,2020-08-13 09:55:18+00:00,2020-09-24 22:05:25,DONOTCONTACT
92165,62fa919b39fe7a3ec9756f3c,,Craig,5340 8th Ln,Olive Branch, MS,38654.0,2020-08-08 09:41:16+00:00,2021-02-15 13:52:15,POSITIVE
24493,62fa919b39fe7a3ec97466e4,,Craig,793 8th Blvd,Oshkosh, WI,54901.0,2021-04-23 00:08:24+00:00,2021-05-24 05:06:32,UNSURE
24190,62fa919b39fe7a3ec97465b5,,Craig,1654 Armstrong Ave,Mechanicsville, VA,23111.0,2019-06-04 12:03:19+00:00,2020-05-28 02:24:05,POSITIVE
71503,62fa919b39fe7a3ec9751e86,,Craig,6556 Samuel Dr,Jamaica, NY,11432.0,2019-05-30 09:14:44+00:00,2020-09-02 08:27:50,UNSURE
92503,62fa919b39fe7a3ec975708e,,Craig,2497 E 3rd Rd,Madison, AL,35758.0,2020-05-02 09:46:10+00:00,2021-12-04 09:56:45,DONOTCONTACT
69713,62fa919b39fe7a3ec9751788,,Donovan,3308 E Second Dr,Madisonville, KY,42431.0,2020-10-12 20:16:16+00:00,2020-10-25 05:52:03,
17983,62fa919b39fe7a3ec9744d76,,Donovan,6746 N Mount Pleasant Rd,Seattle, WA,98144.0,2019-03-04 11:42:19+00:00,2019-11-01 17:12:14,FOLLOWUP
40677,62fa919b39fe7a3ec974a61c,,Donovan,1280 Main Dr,Richardson, TX,75080.0,2021-07-14 08:48:39+00:00,2021-11-23 14:24:56,
65396,62fa919b39fe7a3ec97506ab,,Donovan,3827 Burbank St,Rocky Mount, NC,27804.0,2019-05-11 02:09:34+00:00,2019-08-24 14:29:17,UNSURE
3518,62fa919b39fe7a3ec97414f5,,Donovan,4344 S 6th Ave,Mahwah, NJ,7430.0,2019-02-16 01:37:26+00:00,2020-06-10 00:15:26,UNSURE
64799,62fa919b39fe7a3ec9750456,,Donovan,9515 N 1st Rd,Garfield, NJ,7026.0,2019-03-03 00:02:07+00:00,2019-09-19 05:38:02,DONOTCONTACT
92637,62fa919b39fe7a3ec9757114,,Donovan,7431 Maple Blvd,Marion, NC,28752.0,2020-04-01 07:50:54+00:00,2020-08-18 12:05:50,POSITIVE
26173,62fa919b39fe7a3ec9746d74,,Donovan,2747 Samuel Dr,Oshkosh, WI,54901.0,2021-08-15 21:40:12+00:00,2021-10-02 17:24:36,POSITIVE
84474,62fa919b39fe7a3ec9755131,,Donovan,199 W Martin Luther King Ave,Gastonia, NC,28052.0,2019-12-02 17:05:16+00:00,2019-12-27 23:07:24,POSITIVE
97343,62fa919b39fe7a3ec9758376,,Donovan,2157 E 2nd Ln,Mechanicsville, VA,23111.0,2020-03-22 10:48:06+00:00,2020-04-23 15:34:42,DONOTCONTACT
9180,62fa919b39fe7a3ec9742b13,,Donovan,1612 N Armstrong Ave,Clearwater, FL,33756.0,2021-01-14 04:43:55+00:00,2021-08-17 09:57:07,DONOTCONTACT
60082,62fa919b39fe7a3ec974f1e9,,Donovan,505 Seaside Dr,Mchenry, IL,60050.0,2021-04-13 00:37:40+00:00,2021-09-26 22:47:32,FOLLOWUP
87233,62fa919b39fe7a3ec9755bf8,,Donovan,5440 Olsonvill St,Ottawa, IL,61350.0,2019-10-20 14:44:03+00:00,2021-10-12 13:37:38,UNSURE
73127,62fa919b39fe7a3ec97524de,,Donovan,8412 E Armstrong Rd,Douglasville, GA,30134.0,2020-05-29 07:21:06+00:00,2020-10-29 15:17:43,NEGATIVE
14801,62fa919b39fe7a3ec9744108,,Donovan,6772 Mount Pleasant Rd,Westport, CT,6880.0,2019-04-26 12:07:42+00:00,2020-10-19 18:33:17,DONOTCONTACT
21306,62fa919b39fe7a3ec9745a71,,Donovan,3724 Mount Pleasant Ave,Hartford, CT,6106.0,2021-06-25 23:27:49+00:00,2021-10-17 15:29:05,
24614,62fa919b39fe7a3ec974675d,,Donovan,7283 N Faith Dr,Elizabeth City, NC,27909.0,2020-02-09 08:19:01+00:00,2021-01-28 18:48:40,FOLLOWUP
30844,62fa919b39fe7a3ec9747fb3,,Donovan,7536 Shelby Cv,Lewis Center, OH,43035.0,2019-09-10 10:10:40+00:00,2021-11-22 12:16:31,FOLLOWUP
30524,62fa919b39fe7a3ec9747e73,,Donovan,8856 2nd Ln,Hixson, TN,37343.0,2019-02-07 08:47:57+00:00,2019-10-05 05:44:11,
95472,62fa919b39fe7a3ec9757c27,,Donovan,1808 6th Rd,Melbourne, FL,32904.0,2019-01-19 16:36:41+00:00,2020-09-06 15:28:09,NEGATIVE
49400,62fa919b39fe7a3ec974c82f,,Donovan,6501 Poplar Cv,Gastonia, NC,28052.0,2021-02-17 09:11:01+00:00,2021-10-13 12:20:11,DONOTCONTACT
4193,62fa919b39fe7a3ec9741798,,Donovan,5949 Sleepy Blvd,West Palm Beach, FL,33404.0,2019-10-17 01:24:23+00:00,2020-02-05 08:00:48,UNSURE
15242,62fa919b39fe7a3ec97442c1,,Donovan,483 Mount Pleasant Dr,West Fargo, ND,58078.0,2019-10-21 18:46:57+00:00,2020-10-03 16:31:37,POSITIVE
81322,62fa919b39fe7a3ec97544e1,,Donovan,1166 N Glendale Cv,Gastonia, NC,28052.0,2020-01-28 20:08:05+00:00,2021-02-23 19:05:12,POSITIVE
47694,62fa919b39fe7a3ec974c185,,Donovan,1383 Fourth Ln,Hixson, TN,37343.0,2019-01-10 11:29:23+00:00,2020-09-03 06:33:57,
10302,62fa919b39fe7a3ec9742f75,,Donovan,4982 Sharp Blvd,Millington, TN,38053.0,2019-11-20 16:27:41+00:00,2021-12-17 08:00:42,NEGATIVE
59239,62fa919b39fe7a3ec974ee9e,,Donovan,4746 W Shelby St,Phillipsburg, NJ,8865.0,2019-09-16 19:02:51+00:00,2021-10-01 10:21:50,DONOTCONTACT
908,62fa919b39fe7a3ec9740ac3,,Donovan,5511 S Ethel Cv,Lewis Center, OH,43035.0,2020-01-23 16:18:02+00:00,2021-06-18 17:58:37,NEGATIVE
30111,62fa919b39fe7a3ec9747cd6,,Donovan,4903 N 4th Ave,New Albany, IN,47150.0,2021-10-30 23:16:06+00:00,2021-11-05 18:25:04,UNSURE
90307,62fa919b39fe7a3ec97567fa,,Donovan,7467 Elm Dr,Camp Hill, PA,17011.0,2021-06-16 08:18:35+00:00,2021-11-10 19:11:18,UNSURE
59339,62fa919b39fe7a3ec974ef02,,Donovan,2653 12th St,Ottawa, IL,61350.0,2019-06-23 14:38:36+00:00,2020-01-10 06:20:36,DONOTCONTACT
74693,62fa919b39fe7a3ec9752afc,,Donovan,5673 Sleepy St,Douglasville, GA,30134.0,2019-09-14 10:56:24+00:00,2021-10-16 10:20:31,FOLLOWUP
34170,62fa919b39fe7a3ec9748cb1,,Dwyer,3717 E Eighth Blvd,Hartford, CT,6106.0,2021-07-26 16:58:09+00:00,2021-12-20 01:23:20,NEGATIVE
61903,62fa919b39fe7a3ec974f906,,Dwyer,5871 N Poplar Ave,Moorhead, MN,56560.0,2020-09-26 22:36:30+00:00,2021-01-05 01:47:04,FOLLOWUP
34108,62fa919b39fe7a3ec9748c73,,Dwyer,2271 W Elm Rd,New Philadelphia, OH,44663.0,2019-01-05 14:33:39+00:00,2020-05-21 21:22:23,DONOTCONTACT
59467,62fa919b39fe7a3ec974ef82,,Dwyer,5634 Oak Dr,West Fargo, ND,58078.0,2019-04-17 03:41:48+00:00,2021-05-28 18:25:20,DONOTCONTACT
71719,62fa919b39fe7a3ec9751f5e,,Dwyer,7740 N Cedar St,Camp Hill, PA,17011.0,2020-08-10 07:29:52+00:00,2021-10-07 23:27:48,
61038,62fa919b39fe7a3ec974f5a5,,Dwyer,1020 Pratt St,Gastonia, NC,28052.0,2019-08-15 03:52:14+00:00,2021-05-31 12:35:11,FOLLOWUP
46143,62fa919b39fe7a3ec974bb76,,Dwyer,1214 Olsonvill Ln,Mechanicsville, VA,23111.0,2019-04-05 17:02:47+00:00,2020-09-04 03:32:23,UNSURE
47255,62fa919b39fe7a3ec974bfce,,Dwyer,4117 5th Ln,Millington, TN,38053.0,2019-04-30 16:34:40+00:00,2019-06-13 19:55:33,POSITIVE
51716,62fa919b39fe7a3ec974d13b,,Dwyer,4420 Main Dr,Phillipsburg, NJ,8865.0,2020-03-17 04:07:43+00:00,2021-11-21 00:38:25,DONOTCONTACT
